job_id,user,node_num,gpu_num,cpu_num,mem_per_pod_GB,shared_mem_per_pod,type,state,submit_time,start_time,end_time,fail_time,stop_time,duration,queue,gpu_time
dlclu7ockn19sbsv,ucc35,32,256,3840,1000,100.0,Pretrain,CANCELLED,2023-06-20 17:20:15+00:00,2023-06-20 17:20:26+00:00,2023-06-20 17:23:36+00:00,,2023-06-20 17:23:36+00:00,201,11.0,51456.0
dlc2p13icu6mkdmd,ucc35,32,256,3840,1000,100.0,Pretrain,CANCELLED,2023-06-20 17:23:22+00:00,2023-06-20 17:24:57+00:00,2023-06-20 17:29:07+00:00,,2023-06-20 17:29:07+00:00,345,95.0,88320.0
dlcss0c1w0kso3sx,ucc35,32,256,3840,1000,100.0,Pretrain,CANCELLED,2023-06-20 17:29:12+00:00,2023-06-20 17:30:15+00:00,2023-06-20 17:36:12+00:00,,2023-06-20 17:36:12+00:00,420,63.0,107520.0
dlc4x229wwrw2ous,ucc35,32,256,3840,1000,100.0,Pretrain,FAILED,2023-06-20 17:36:17+00:00,2023-06-20 17:36:29+00:00,2023-06-20 17:44:46+00:00,2023-06-20 17:44:46+00:00,,509,12.0,130304.0
dlc1t4orgkxszmdo,ucc35,32,256,3840,1000,100.0,Pretrain,CANCELLED,2023-06-20 17:48:27+00:00,2023-06-20 17:48:39+00:00,2023-06-20 18:11:28+00:00,,2023-06-20 18:11:28+00:00,1381,12.0,353536.0
dlcu6ccn8snubx16,ud094,32,256,3200,1000,100.0,Pretrain,CANCELLED,2023-06-20 18:11:56+00:00,2023-06-20 18:12:07+00:00,2023-06-20 18:14:48+00:00,,2023-06-20 18:14:48+00:00,172,11.0,44032.0
dlc7za8lgvn4muwx,ud094,32,256,3200,1000,100.0,Pretrain,CANCELLED,2023-06-20 18:14:53+00:00,2023-06-20 18:15:27+00:00,2023-06-20 18:23:43+00:00,,2023-06-20 18:23:43+00:00,530,34.0,135680.0
dlcbl7rpgb3x3kx4,ud094,32,256,3200,1000,100.0,Pretrain,FAILED,2023-06-20 18:23:38+00:00,2023-06-20 18:25:20+00:00,2023-06-20 18:33:46+00:00,2023-06-20 18:33:46+00:00,,608,102.0,155648.0
dlc1504xz8l05412,ud094,32,256,3200,1000,100.0,Pretrain,FAILED,2023-06-20 18:38:12+00:00,2023-06-20 18:38:23+00:00,2023-06-20 18:46:36+00:00,2023-06-20 18:46:36+00:00,,504,11.0,129024.0
dlc16y4wskrv5tmk,ud094,32,256,3200,1000,100.0,Pretrain,CANCELLED,2023-06-20 18:46:51+00:00,2023-06-20 18:48:42+00:00,2023-06-20 18:55:38+00:00,,2023-06-20 18:55:38+00:00,527,111.0,134912.0
dlc1bo0tforkde9t,ud094,32,256,3200,1900,100.0,Pretrain,CANCELLED,2023-06-20 18:55:39+00:00,2023-06-20 18:56:29+00:00,2023-06-20 19:14:49+00:00,,2023-06-20 19:14:49+00:00,1150,50.0,294400.0
dlchfg3k425ue0u2,ud094,32,256,3200,1900,100.0,Pretrain,CANCELLED,2023-06-20 19:15:10+00:00,2023-06-20 19:16:22+00:00,2023-06-20 20:01:25+00:00,,2023-06-20 20:01:25+00:00,2775,72.0,710400.0
dlccg2ux00c2iopl,ud094,32,256,3200,1900,100.0,Pretrain,CANCELLED,2023-06-20 20:01:49+00:00,2023-06-20 20:02:30+00:00,2023-06-21 15:40:46+00:00,,2023-06-21 15:40:46+00:00,70737,41.0,18108672.0
dlcdrepz84llik4c,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:28:18+00:00,2023-06-21 09:28:28+00:00,2023-06-21 09:28:43+00:00,2023-06-21 09:28:43+00:00,,25,10.0,25.0
dlcebdwqsl42v21x,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-21 09:28:19+00:00,2023-06-21 09:28:29+00:00,2023-06-21 09:40:58+00:00,,,759,10.0,759.0
dlcebdwqsh4irksu,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-21 09:28:19+00:00,2023-06-21 09:28:28+00:00,2023-06-21 09:29:48+00:00,,,89,9.0,89.0
dlcebdwqsgep3e8u,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-21 09:28:20+00:00,2023-06-21 09:28:32+00:00,2023-06-21 09:43:40+00:00,,,920,12.0,920.0
dlcebdwqsj96v4i6,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-21 09:28:20+00:00,2023-06-21 09:28:30+00:00,2023-06-21 09:46:07+00:00,,,1067,10.0,1067.0
dlcebdwqsa817ysn,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-21 09:28:20+00:00,2023-06-21 09:28:32+00:00,2023-06-21 09:58:39+00:00,,,1819,12.0,1819.0
dlcebdwqsg1sr7gn,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:28:20+00:00,2023-06-21 09:28:34+00:00,2023-06-21 09:28:41+00:00,2023-06-21 09:28:41+00:00,,21,14.0,21.0
dlceldi4k38mkwc0,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-21 09:28:21+00:00,2023-06-21 09:28:43+00:00,2023-06-21 09:29:58+00:00,,,97,22.0,97.0
dlceldi4kt3tom22,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-21 09:28:21+00:00,2023-06-21 09:28:45+00:00,2023-06-21 09:30:07+00:00,,,106,24.0,106.0
dlceldi4kr67jjrf,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-21 09:28:21+00:00,2023-06-21 09:28:43+00:00,2023-06-21 09:29:43+00:00,,,82,22.0,82.0
dlcevd3ici5q5l0g,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-21 09:28:22+00:00,2023-06-21 09:28:43+00:00,2023-06-21 09:32:44+00:00,,,262,21.0,262.0
dlcevd3icxnobv52,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-21 09:28:22+00:00,2023-06-21 09:28:43+00:00,2023-06-21 09:45:37+00:00,,,1035,21.0,1035.0
dlcf5cow4obe8jjk,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-21 09:28:22+00:00,2023-06-21 09:41:25+00:00,2023-06-21 10:40:22+00:00,,,4320,783.0,4320.0
dlcevd3ic2zkp89o,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-21 09:28:22+00:00,2023-06-21 09:36:41+00:00,2023-06-21 09:56:09+00:00,,,1667,499.0,1667.0
dlcevd3icrvbbwgh,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-21 09:28:22+00:00,2023-06-21 09:30:47+00:00,2023-06-21 09:46:16+00:00,,,1074,145.0,1074.0
dlcevd3ice7oe1ll,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-21 09:28:22+00:00,2023-06-21 09:28:45+00:00,2023-06-21 09:29:37+00:00,,,75,23.0,75.0
dlcf5cow4o6drfh4,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-21 09:28:23+00:00,2023-06-21 09:41:48+00:00,2023-06-21 09:49:16+00:00,,,1253,805.0,1253.0
dlcf5cow4jwdf18e,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-21 09:28:23+00:00,2023-06-21 09:43:58+00:00,2023-06-21 10:03:13+00:00,,,2090,935.0,2090.0
dlcf5cow4tc74u7t,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-21 09:28:23+00:00,2023-06-21 09:28:49+00:00,2023-06-21 09:48:02+00:00,,,1179,26.0,1179.0
dlcf5cow4pi0x1ak,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-21 09:28:23+00:00,2023-06-21 09:28:57+00:00,2023-06-21 09:46:10+00:00,,,1067,34.0,1067.0
dlcffca9woyzgt89,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-21 09:28:23+00:00,2023-06-21 09:30:16+00:00,2023-06-21 09:38:33+00:00,,,610,113.0,610.0
dlcffca9w0r1alu0,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-21 09:28:24+00:00,2023-06-21 09:36:17+00:00,2023-06-21 09:52:29+00:00,,,1445,473.0,1445.0
dlcffca9wnadmab1,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-21 09:28:24+00:00,2023-06-21 09:31:51+00:00,2023-06-21 09:32:37+00:00,,,253,207.0,253.0
dlcffca9wexmxe7r,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-21 09:28:24+00:00,2023-06-21 09:30:57+00:00,2023-06-21 09:32:19+00:00,,,235,153.0,235.0
dlcf5cow4dyasgao,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-21 09:28:24+00:00,2023-06-21 09:32:46+00:00,2023-06-21 09:49:00+00:00,,,1236,262.0,1236.0
dlcf5cow4fwyzie4,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-21 09:28:24+00:00,2023-06-21 09:30:24+00:00,2023-06-21 09:32:56+00:00,,,272,120.0,272.0
dlcf5cow4yf9mf72,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-21 09:28:24+00:00,2023-06-21 09:33:19+00:00,2023-06-21 09:57:23+00:00,,,1739,295.0,1739.0
dlcffca9we4djwb1,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-21 09:28:24+00:00,2023-06-21 09:29:51+00:00,2023-06-21 09:31:24+00:00,,,180,87.0,180.0
dlcffca9wqkmxa6d,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:28:24+00:00,2023-06-21 09:35:44+00:00,2023-06-21 09:35:52+00:00,2023-06-21 09:35:52+00:00,,448,440.0,448.0
dlcffca9w4c6sldp,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-21 09:28:24+00:00,2023-06-21 09:35:11+00:00,2023-06-21 09:36:29+00:00,,,485,407.0,485.0
dlcffca9wb7rw855,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-21 09:28:24+00:00,2023-06-21 09:34:15+00:00,2023-06-21 09:35:02+00:00,,,398,351.0,398.0
dlcffca9w8uzpj1d,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-21 09:28:24+00:00,2023-06-21 09:34:15+00:00,2023-06-21 09:35:36+00:00,,,432,351.0,432.0
dlco0zp50nomrwau,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:28:55+00:00,2023-06-21 09:30:04+00:00,2023-06-21 09:30:11+00:00,2023-06-21 09:30:11+00:00,,76,69.0,76.0
dlcp4y2o43rfdpcj,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:28:59+00:00,2023-06-21 09:29:47+00:00,2023-06-21 09:29:56+00:00,2023-06-21 09:29:56+00:00,,57,48.0,57.0
dlc11cg7icyzoqj3,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:29:43+00:00,2023-06-21 09:29:58+00:00,2023-06-21 09:30:08+00:00,2023-06-21 09:30:08+00:00,,25,15.0,25.0
dlc14yaxhg0idoyk,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:29:56+00:00,2023-06-21 09:30:08+00:00,2023-06-21 09:30:16+00:00,2023-06-21 09:30:16+00:00,,20,12.0,20.0
dlc16c8wecluorwf,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:30:01+00:00,2023-06-21 09:30:40+00:00,2023-06-21 09:30:46+00:00,2023-06-21 09:30:46+00:00,,45,39.0,45.0
dlc1767ojoewv6ui,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:30:04+00:00,2023-06-21 09:45:51+00:00,2023-06-21 09:45:59+00:00,2023-06-21 09:45:59+00:00,,955,947.0,955.0
dlc18a622sedpb8t,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:30:08+00:00,2023-06-21 09:30:17+00:00,2023-06-21 09:30:24+00:00,2023-06-21 09:30:24+00:00,,16,9.0,16.0
dlc19y3mdg30b5y8,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:30:14+00:00,2023-06-21 09:30:23+00:00,2023-06-21 09:30:30+00:00,2023-06-21 09:30:30+00:00,,16,9.0,16.0
dlc1as2eis6vfknp,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:30:17+00:00,2023-06-21 09:33:08+00:00,2023-06-21 09:33:11+00:00,2023-06-21 09:33:11+00:00,,174,171.0,174.0
dlc1bm16o40rcsvv,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:30:20+00:00,2023-06-21 09:30:32+00:00,2023-06-21 09:30:39+00:00,2023-06-21 09:30:39+00:00,,19,12.0,19.0
dlc1dtxxqcq6dp1d,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:30:28+00:00,2023-06-21 09:33:06+00:00,2023-06-21 09:33:12+00:00,2023-06-21 09:33:12+00:00,,164,158.0,164.0
dlc1enwpvoz1dwpq,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:30:30+00:00,2023-06-21 09:40:09+00:00,2023-06-21 09:40:16+00:00,2023-06-21 09:40:16+00:00,,586,579.0,586.0
dlc1fhvi10x35gy0,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:30:34+00:00,2023-06-21 09:46:13+00:00,2023-06-21 09:46:20+00:00,2023-06-21 09:46:20+00:00,,946,939.0,946.0
dlc1jdptdwrh5t9b,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:30:48+00:00,2023-06-21 09:46:24+00:00,2023-06-21 09:46:34+00:00,2023-06-21 09:46:34+00:00,,946,936.0,946.0
dlc1llmkg4cinjcm,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:30:56+00:00,2023-06-21 09:31:34+00:00,2023-06-21 09:31:42+00:00,2023-06-21 09:31:42+00:00,,46,38.0,46.0
dlc1wz5x5052an33,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:31:37+00:00,2023-06-21 09:32:53+00:00,2023-06-21 09:33:02+00:00,2023-06-21 09:33:02+00:00,,85,76.0,85.0
dlc1txl388c5trde,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:31:50+00:00,2023-06-21 09:32:28+00:00,2023-06-21 09:32:37+00:00,2023-06-21 09:32:37+00:00,,47,38.0,47.0
dlcdhgj5wu4jqn83,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:32:33+00:00,2023-06-21 09:32:46+00:00,2023-06-21 09:32:53+00:00,2023-06-21 09:32:53+00:00,,20,13.0,20.0
dlchxa1acyn243x1,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:32:49+00:00,2023-06-21 09:46:45+00:00,2023-06-21 09:46:51+00:00,2023-06-21 09:46:51+00:00,,842,836.0,842.0
dlchxa1ac7q8bn9r,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:32:49+00:00,2023-06-21 09:33:43+00:00,2023-06-21 09:33:51+00:00,2023-06-21 09:33:51+00:00,,62,54.0,62.0
dlckf6dqcsl0mq20,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:32:58+00:00,2023-06-21 09:33:11+00:00,2023-06-21 09:33:17+00:00,2023-06-21 09:33:17+00:00,,19,13.0,19.0
dlcm33y10thwa6lk,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:33:03+00:00,2023-06-21 09:33:28+00:00,2023-06-21 09:33:35+00:00,2023-06-21 09:33:35+00:00,,32,25.0,32.0
dlco113pgwvuu5sp,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:33:11+00:00,2023-06-21 09:33:24+00:00,2023-06-21 09:33:30+00:00,2023-06-21 09:33:30+00:00,,19,13.0,19.0
dlcol0ah0p3ns84m,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:33:13+00:00,2023-06-21 09:33:40+00:00,2023-06-21 09:33:47+00:00,2023-06-21 09:33:47+00:00,,34,27.0,34.0
dlcr2wmx0npdkzdr,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:33:22+00:00,2023-06-21 09:33:59+00:00,2023-06-21 09:34:05+00:00,2023-06-21 09:34:05+00:00,,43,37.0,43.0
dlcr2wmx04pdzd23,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:33:22+00:00,2023-06-21 09:46:46+00:00,2023-06-21 09:46:52+00:00,2023-06-21 09:46:52+00:00,,810,804.0,810.0
dlcsqu77o368n37k,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:33:28+00:00,2023-06-21 09:36:02+00:00,2023-06-21 09:36:08+00:00,2023-06-21 09:36:08+00:00,,160,154.0,160.0
dlcuorcw4m8ja5tp,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:33:35+00:00,2023-06-21 09:46:25+00:00,2023-06-21 09:46:34+00:00,2023-06-21 09:46:34+00:00,,779,770.0,779.0
dlcy0mhhge281qg6,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:33:47+00:00,2023-06-21 09:33:59+00:00,2023-06-21 09:34:05+00:00,2023-06-21 09:34:05+00:00,,18,12.0,18.0
dlc12gfzlwjf11qb,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:34:02+00:00,2023-06-21 09:47:19+00:00,2023-06-21 09:47:26+00:00,2023-06-21 09:47:26+00:00,,804,797.0,804.0
dlc12qfkzourdxks,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:34:04+00:00,2023-06-21 09:47:51+00:00,2023-06-21 09:47:58+00:00,2023-06-21 09:47:58+00:00,,834,827.0,834.0
dlc14ed5aclaozcz,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:34:10+00:00,2023-06-21 09:47:20+00:00,2023-06-21 09:47:27+00:00,2023-06-21 09:47:27+00:00,,797,790.0,797.0
dlc17q89voqv9jnk,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:34:22+00:00,2023-06-21 09:47:52+00:00,2023-06-21 09:47:59+00:00,2023-06-21 09:47:59+00:00,,817,810.0,817.0
dlc1mfmr5w6vfhwz,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:35:15+00:00,2023-06-21 09:48:25+00:00,2023-06-21 09:48:32+00:00,2023-06-21 09:48:32+00:00,,797,790.0,797.0
dlc1vb9reshsupct,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:35:47+00:00,2023-06-21 09:48:25+00:00,2023-06-21 09:48:34+00:00,2023-06-21 09:48:34+00:00,,767,758.0,767.0
dlc1yn4w049ps4dj,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:35:59+00:00,2023-06-21 09:49:09+00:00,2023-06-21 09:49:18+00:00,2023-06-21 09:49:18+00:00,,799,790.0,799.0
dlc4luxhg2afs3wp,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:36:17+00:00,2023-06-21 09:48:47+00:00,2023-06-21 09:48:54+00:00,2023-06-21 09:48:54+00:00,,757,750.0,757.0
dlcazllaca6ecys8,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:36:39+00:00,2023-06-21 09:39:47+00:00,2023-06-21 09:39:56+00:00,2023-06-21 09:39:56+00:00,,197,188.0,197.0
dlc144eyh0pwx84s,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:38:24+00:00,2023-06-21 10:08:29+00:00,2023-06-21 10:08:34+00:00,2023-06-21 10:08:34+00:00,,1810,1805.0,1810.0
dlc13ufd38j0e68o,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:38:24+00:00,2023-06-21 10:08:09+00:00,2023-06-21 10:08:15+00:00,2023-06-21 10:08:15+00:00,,1791,1785.0,1791.0
dlc13ufd38t35ny9,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:38:24+00:00,2023-06-21 10:08:07+00:00,2023-06-21 10:08:10+00:00,2023-06-21 10:08:10+00:00,,1786,1783.0,1786.0
dlc13ufd38cfjb22,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:38:24+00:00,2023-06-21 10:07:45+00:00,2023-06-21 10:07:51+00:00,2023-06-21 10:07:51+00:00,,1767,1761.0,1767.0
dlc14eejusnj95ul,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:38:25+00:00,2023-06-21 10:08:53+00:00,2023-06-21 10:09:00+00:00,2023-06-21 10:09:00+00:00,,1835,1828.0,1835.0
dlc13ufd38x7ftbp,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:38:25+00:00,2023-06-21 10:08:51+00:00,2023-06-21 10:08:54+00:00,2023-06-21 10:08:54+00:00,,1829,1826.0,1829.0
dlc13ufd38ndnpkw,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:38:25+00:00,2023-06-21 10:09:35+00:00,2023-06-21 10:09:40+00:00,2023-06-21 10:09:40+00:00,,1875,1870.0,1875.0
dlc13ufd38pt0tvk,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-21 09:38:25+00:00,2023-06-21 09:59:53+00:00,2023-06-21 10:15:52+00:00,,,2247,1288.0,2247.0
dlc13ufd38midi7m,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:38:25+00:00,2023-06-21 10:08:31+00:00,2023-06-21 10:08:38+00:00,2023-06-21 10:08:38+00:00,,1813,1806.0,1813.0
dlc13ufd38ey5g57,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:38:25+00:00,2023-06-21 10:09:00+00:00,2023-06-21 10:09:06+00:00,2023-06-21 10:09:06+00:00,,1841,1835.0,1841.0
dlc144eyh0g5lrw4,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-21 09:38:26+00:00,2023-06-21 09:53:31+00:00,2023-06-21 10:05:06+00:00,,,1600,905.0,1600.0
dlc144eyh0g5rcf4,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-21 09:38:26+00:00,2023-06-21 09:52:41+00:00,2023-06-21 10:07:26+00:00,,,1740,855.0,1740.0
dlc14eejus6pj9ok,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-21 09:38:26+00:00,2023-06-21 09:50:47+00:00,2023-06-21 10:06:47+00:00,,,1701,741.0,1701.0
dlc14eejusq2dl3a,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-21 09:38:26+00:00,2023-06-21 09:50:32+00:00,2023-06-21 09:51:50+00:00,,,804,726.0,804.0
dlc14eejusmf92ab,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-21 09:38:26+00:00,2023-06-21 09:56:19+00:00,2023-06-21 10:14:13+00:00,,,2147,1073.0,2147.0
dlc14eejus342ptf,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-21 09:38:26+00:00,2023-06-21 09:49:09+00:00,2023-06-21 10:13:27+00:00,,,2101,643.0,2101.0
dlc144eyh02z6q5b,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-21 09:38:26+00:00,2023-06-21 09:57:31+00:00,2023-06-21 10:27:41+00:00,,,2955,1145.0,2955.0
dlc144eyh0jmcxzu,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-21 09:38:26+00:00,2023-06-21 09:50:30+00:00,2023-06-21 09:58:14+00:00,,,1188,724.0,1188.0
dlc14eejusqclbs2,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-21 09:38:26+00:00,2023-06-21 09:49:31+00:00,2023-06-21 10:06:36+00:00,,,1690,665.0,1690.0
dlc144eyh00ek79q,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-21 09:38:26+00:00,2023-06-21 09:50:05+00:00,2023-06-21 10:09:08+00:00,,,1842,699.0,1842.0
dlc144eyh0dhqv7z,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-21 09:38:26+00:00,2023-06-21 09:49:21+00:00,2023-06-21 10:09:03+00:00,,,1837,655.0,1837.0
dlc144eyh03kkbo9,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:38:26+00:00,2023-06-21 10:09:43+00:00,2023-06-21 10:09:50+00:00,2023-06-21 10:09:50+00:00,,1884,1877.0,1884.0
dlc14eejussscq3m,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-21 09:38:26+00:00,2023-06-21 09:52:19+00:00,2023-06-21 09:53:11+00:00,,,885,833.0,885.0
dlc14eejusuq7d8s,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-21 09:38:27+00:00,2023-06-21 09:58:24+00:00,2023-06-21 09:59:43+00:00,,,1276,1197.0,1276.0
dlc14oe58knhsz9k,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:38:27+00:00,2023-06-21 10:06:57+00:00,2023-06-21 10:07:06+00:00,2023-06-21 10:07:06+00:00,,1719,1710.0,1719.0
dlc14oe58kqx0hpf,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:38:27+00:00,2023-06-21 10:06:47+00:00,2023-06-21 10:06:56+00:00,2023-06-21 10:06:56+00:00,,1709,1700.0,1709.0
dlc14ydqmcx8v3aw,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-21 09:38:27+00:00,2023-06-21 09:38:41+00:00,2023-06-21 09:39:30+00:00,,,63,14.0,63.0
dlc14oe58kfjnnfi,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-21 09:38:27+00:00,2023-06-21 09:58:47+00:00,2023-06-21 10:15:06+00:00,,,2199,1220.0,2199.0
dlc158dc04hyrf6i,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-21 09:38:28+00:00,2023-06-21 10:07:08+00:00,2023-06-21 10:09:51+00:00,,,1883,1720.0,1883.0
dlc19o6u4k4lyw1a,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:38:45+00:00,2023-06-21 10:07:20+00:00,2023-06-21 10:07:26+00:00,2023-06-21 10:07:26+00:00,,1721,1715.0,1721.0
dlc1urbz7ofytl9e,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:40:00+00:00,2023-06-21 09:40:25+00:00,2023-06-21 09:40:31+00:00,2023-06-21 09:40:31+00:00,,31,25.0,31.0
dlc3rxjwknc769zr,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:40:29+00:00,2023-06-21 09:40:41+00:00,2023-06-21 09:40:48+00:00,2023-06-21 09:40:48+00:00,,19,12.0,19.0
dlc9lp0xwfcridnh,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:40:51+00:00,2023-06-21 09:41:08+00:00,2023-06-21 09:41:15+00:00,2023-06-21 09:41:15+00:00,,24,17.0,24.0
dlca5o7pgutnxkcp,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:40:53+00:00,2023-06-21 09:41:02+00:00,2023-06-21 09:41:09+00:00,2023-06-21 09:41:09+00:00,,16,9.0,16.0
dlcdhjcasxqwulpz,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:41:04+00:00,2023-06-21 09:41:18+00:00,2023-06-21 09:41:25+00:00,2023-06-21 09:41:25+00:00,,21,14.0,21.0
dlci7cft0640r14h,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:41:22+00:00,2023-06-21 09:41:33+00:00,2023-06-21 09:41:40+00:00,2023-06-21 09:41:40+00:00,,18,11.0,18.0
dlcjva03ou5ftl95,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:41:27+00:00,2023-06-21 10:09:15+00:00,2023-06-21 10:09:22+00:00,2023-06-21 10:09:22+00:00,,1675,1668.0,1675.0
dlcmd6cjorx2qrib,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:41:37+00:00,2023-06-21 10:09:42+00:00,2023-06-21 10:09:49+00:00,2023-06-21 10:09:49+00:00,,1692,1685.0,1692.0
dlcob3i84nj8rkx4,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:41:44+00:00,2023-06-21 10:09:13+00:00,2023-06-21 10:09:16+00:00,2023-06-21 10:09:16+00:00,,1652,1649.0,1652.0
dlc1ntnj7ozumtjl,uc13a,1,1,6,32,,Eval,FAILED,2023-06-21 09:43:52+00:00,2023-06-21 10:09:37+00:00,2023-06-21 10:09:44+00:00,2023-06-21 10:09:44+00:00,,1552,1545.0,1552.0
